"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","kmeans","MCODE_Cluster","MCODE_Node_Status","MCODE_Score","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ortholog","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","X_Code"
"2.7434402332361514","0.008460210284816645","0.36450584484590864","0.6691176470588235","17","17","5","false","","Cluster 2","Clustered","14.0","Cyt-c-p","36.94117647058823","0","17","Human","0","0.9779311362881499","false","0","Cyt-c-p","14418","0.35014005602240894",""
"2.5918367346938775","3.167564685963861E-4","0.3858267716535433","0.846723044397463","44","44","5","false","","Cluster 1","Clustered","29.00900900900901","CG2852","44.0","0","44","Human","0","0.9798501679152675","false","0","CG2852","1878","0.3464566929133858",""
"2.311953352769679","0.017706058368707145","0.4325346784363178","0.6436058700209644","54","54","5","false","","Cluster 1","Clustered","29.00900900900901","awd","41.666666666666664","0","54","Human","0","0.983392995534561","false","0","awd","27204","0.2123015873015873",""
"3.271137026239067","0.005940426333891627","0.3057040998217469","0.0","3",,"6","false","Cluster 5","","Unclustered","0.5","Pu","20.0","0","3","Human","0","0.9712514300476068","false","0","Pu","6344","0.3392857142857143",""
"2.4518950437317786","0.005809011663357519","0.4078478002378121","0.6051051051051051","37","37","5","false","","Cluster 2","Clustered","16.519704433497537","Arf1","43.45945945945946","0","37","Human","0","0.9816215817249142","false","0","Arf1","10156","0.2618039726473461",""
"3.696793002915452","0.0","0.2705047318611987","1.0","3",,"7","false","Cluster 5","Cluster 7","Clustered","3.0","Non3","14.333333333333334","0","3","Human","0","0.965863379709931","false","0","Non3","0","0.5512820512820513",""
"2.8513119533527695","0.0019337950295462525","0.3507157464212679","0.9502133712660028","38","38","5","false","","Cluster 1","Clustered","37.0","ND-24","37.473684210526315","0","38","Human","0","0.9765656714765473","false","0","ND-24","2512","0.48043184885290147",""
"2.676384839650146","0.0011807866829121516","0.3736383442265795","0.7549407114624506","23","23","5","false","Cluster 5","Cluster 3","Clustered","12.526315789473685","CG5500","29.91304347826087","0","23","Human","0","0.9787799387386058","false","0","CG5500","3218","0.23010033444816053",""
"2.685131195335277","0.0010824475274222541","0.3724212812160695","0.7748917748917749","22","22","5","false","","Cluster 3","Clustered","12.526315789473685","CG31343","30.454545454545453","0","22","Human","0","0.9786692253755028","false","0","CG31343","2972","0.23792613636363635",""
"2.4198250728862973","0.003001313245379035","0.41325301204819276","0.5870827285921626","53","53","5","false","","Cluster 2","Clustered","16.323366555924697","ScsbetaG","41.75471698113208","0","53","Human","0","0.9820275307229582","false","0","ScsbetaG","9590","0.2593460682057893",""
"2.4110787172011663","0.0023681743973853766","0.4147521160822249","0.7739130434782608","46","46","5","false","","Cluster 1","Clustered","29.00900900900901","Gtpx","44.71739130434783","0","46","Human","0","0.9821382440860612","false","0","Gtpx","8976","0.2526406288381233",""
"2.696793002915452","0.012284660901318922","0.3708108108108108","0.6047430830039525","23","23","5","false","","Cluster 4","Clustered","10.456140350877194","Gale","42.0","0","23","Human","0","0.9785216075580322","false","0","Gale","20228","0.35556374355195286",""
"3.688046647230321","0.0058309037900874635","0.2711462450592885","0.0","2",,"6","false","Cluster 5","","Unclustered","0.6666666666666666","Galt","12.0","0","2","Human","0","0.965974093073034","false","0","Galt","9308","0.5",""
"3.282798833819242","4.6573971986936904E-4","0.3046181172291296","0.5","4",,"6","false","Cluster 5","","Unclustered","3.0","PPO2","21.0","0","4",,"0","0.9711038122301362","false","0","PPO2","436","0.48255813953488375",""
"2.5160349854227406","0.0014274790750854996","0.3974507531865585","0.6353077816492451","42","42","5","false","","Cluster 2","Clustered","21.052307692307693","Kr-h2","44.04761904761905","0","42","Human","0","0.9808096837288262","false","0","Kr-h2","5580","0.2976190476190476",""
"2.991253644314869","0.001642530890111928","0.33430799220272905","0.5555555555555556","9","9","6","false","","Cluster 6","Clustered","2.577777777777778","Acp1","22.88888888888889","0","9",,"0","0.9747942576669004","false","0","Acp1","3744","0.326984126984127",""
"4.556851311953353","0.0","0.21944977607165705","0.0","1",,"7","false","Cluster 5","","Unclustered","0.0","CG7766","2.0","0","1","Human","0","0.9549765656714766","false","0","CG7766","0","0.0","Female"
"3.673469387755102","0.0","0.2722222222222222","0.0","1",,"6","false","Cluster 5","","Unclustered","0.0","mRpL22","13.0","0","1","Human","0","0.9661586153448721","false","0","mRpL22","0","0.0",""
"2.553935860058309","9.391833232255544E-4","0.3915525114155251","0.707641196013289","43","43","5","false","","Cluster 2","Clustered","20.92258064516129","Pp2A-29B","44.86046511627907","0","43","Human","0","0.9803299258220468","false","0","Pp2A-29B","3526","0.3298563611491108",""
"3.119533527696793","3.772263940895361E-5","0.3205607476635514","0.3333333333333333","4",,"6","false","Cluster 5","","Unclustered","1.6666666666666667","Act87E","27.0","0","4","Human","0","0.9731704616747242","false","0","Act87E","38","0.32228915662650603",""
"3.7230320699708455","0.0","0.26859827721221613","0.0","1",,"6","false","Cluster 5","","Unclustered","0.0","ras","6.0","0","1","Human","0","0.9655312396206223","false","0","ras","0","0.0",""
"3.673469387755102","0.0","0.2722222222222222","0.0","1",,"6","false","Cluster 5","","Unclustered","0.0","ND-B8","13.0","0","1","Human","0","0.9661586153448721","false","0","ND-B8","0","0.0",""
"2.2361516034985423","0.02750535362667335","0.4471968709256845","0.4690185436454093","67","67","5","false","Cluster 5","Cluster 1","Clustered","29.00900900900901","Mdh2","41.71641791044776","0","67","Human","0","0.9843525113481197","false","0","Mdh2","49944","0.19864960909737028",""
"2.3323615160349855","0.011626185354658708","0.42874999999999996","0.45897435897435895","40","40","5","false","","Cluster 2","Clustered","17.905263157894737","Cs1","36.2","0","40","Human","0","0.9831346643539877","false","0","Cs1","19826","0.16904205607476636",""
"2.262390670553936","0.01622705215796701","0.4420103092783505","0.5245901639344263","62","62","5","false","Cluster 5","Cluster 1","Clustered","29.00900900900901","Eno","42.67741935483871","0","62","Human","0","0.9840203712588109","false","0","Eno","38374","0.2071719386157219",""
"2.8629737609329444","1.4544858790560158E-5","0.3492871690427699","0.9714285714285714","21",,"6","false","Cluster 5","","Unclustered","19.0","CG8993","47.38095238095238","0","21","Human","0","0.9764180536590766","false","0","CG8993","78","0.5264550264550265",""
"3.5597667638483963","0.005830903790087464","0.2809172809172809","0.0","2",,"6","false","Cluster 5","","Unclustered","0.6666666666666666","CG8475","18.0","0","2","Human","0","0.9675978890652102","false","0","CG8475","7258","0.5",""
"2.848396501457726","2.0684750744115113E-4","0.3510747185261003","0.7582417582417582","14",,"5","false","","","Unclustered","9.848484848484848","Obp56d","35.857142857142854","0","14",,"0","0.9766025759309148","false","0","Obp56d","466","0.3984126984126984",""
"3.673469387755102","0.0","0.2722222222222222","0.0","1",,"6","false","Cluster 5","","Unclustered","0.0","COX7C","13.0","0","1","Human","0","0.9661586153448721","false","0","COX7C","0","0.0","Female"
"2.314868804664723","0.009968832155734676","0.43198992443324935","0.48333333333333334","40","40","5","false","","Cluster 2","Clustered","18.0","mAcon1","33.925","0","40","Human","0","0.9833560910801933","false","0","mAcon1","21420","0.15561926605504586",""
"2.2099125364431487","0.025527588684042726","0.4525065963060686","0.5484848484848485","45","45","4","false","","Cluster 2","Clustered","18.15483870967742","Ldh","42.86666666666667","0","45","Human","0","0.9846846514374286","false","0","Ldh","33508","0.18231678486997635",""
"3.510204081632653","0.0","0.28488372093023256","0.0","1",,"6","false","Cluster 5","","Unclustered","0.0","NHP2","22.0","0","1","Human","0","0.9682252647894601","false","0","NHP2","0","0.0",""
"2.478134110787172","0.008392996099957578","0.40352941176470586","0.5087719298245614","19","19","5","false","","Cluster 3","Clustered","10.637362637362637","Fer1HCH","29.68421052631579","0","19","Human","0","0.9812894416356055","false","0","Fer1HCH","10650","0.1622088006902502",""
"2.498542274052478","0.013736279889175512","0.4002333722287048","0.5435606060606061","33","33","5","false","","Cluster 2","Clustered","13.76","Rab1","40.03030303030303","0","33","Human","0","0.9810311104550319","false","0","Rab1","18930","0.25602175602175603",""
"2.7142857142857144","8.627299514088172E-4","0.3684210526315789","0.65","16","16","5","false","Cluster 5","Cluster 4","Clustered","11.0","ATPsynD","23.6875","0","16","Human","0","0.9783001808318265","false","0","ATPsynD","3232","0.2007415254237288","Male"
"2.746355685131195","6.50150527323808E-5","0.36411889596602975","0.9233870967741935","32","32","5","false","","Cluster 1","Clustered","28.0","Trx2","45.59375","0","32","Human","0","0.9778942318337823","false","0","Trx2","378","0.47003865979381443",""
"2.379008746355685","0.012756817111543537","0.42034313725490197","0.36989247311827955","31","31","5","false","Cluster 5","Cluster 4","Clustered","11.0","ATPsynF","29.419354838709676","0","31","Human","0","0.9825441930841053","false","0","ATPsynF","23948","0.14858260019550343",""
"2.9037900874635567","1.4398579875369536E-5","0.34437751004016065","0.9102564102564102","13",,"6","false","Cluster 5","","Unclustered","11.0","CG7409","34.46153846153846","0","13","Human","0","0.9759013912979296","false","0","CG7409","32","0.4307692307692308",""
"3.1341107871720117","0.0","0.31906976744186044","1.0","6",,"5","false","","Cluster 8","Clustered","6.0","pippin","23.833333333333332","0","6","Human","0","0.972985939402886","false","0","pippin","0","0.449685534591195",""
"2.80466472303207","4.752864881735334E-4","0.35654885654885654","0.42857142857142855","7",,"5","false","Cluster 5","","Unclustered","4.0","Gapdh1","44.42857142857143","0","7","Human","0","0.9771561427464294","false","0","Gapdh1","722","0.37334933973589435",""
"3.3206997084548107","4.175782466800629E-5","0.30114135206321335","0.6666666666666666","3",,"6","false","Cluster 5","","Unclustered","1.6666666666666667","Col4a1","11.333333333333334","0","3","Human","0","0.9706240543233569","false","0","Col4a1","98","0.39080459770114945",""
"3.250728862973761","0.004780913354477429","0.3076233183856502","0.26666666666666666","6",,"6","false","Cluster 5","","Unclustered","0.9523809523809523","vkg","11.666666666666666","0","6","Human","0","0.9715097612281802","false","0","vkg","6938","0.2777777777777778",""
"2.7259475218658893","0.01249981241531189","0.36684491978609624","0.06666666666666667","6",,"5","false","","","Unclustered","2.0","pbl","22.166666666666668","0","6","Human","0","0.9781525630143558","false","0","pbl","8240","0.17768595041322313",""
"2.5481049562682214","8.359760294383747E-4","0.39244851258581237","0.8367071524966262","39","39","5","false","","Cluster 1","Clustered","30.0","Fkbp12","45.15384615384615","0","39","Human","0","0.980403734730782","false","0","Fkbp12","2560","0.3179848320693391",""
"3.0495626822157433","9.751692736185498E-4","0.32791586998087957","0.5357142857142857","8","8","6","false","Cluster 5","Cluster 6","Clustered","3.7333333333333334","CG7203","19.0","0","8",,"0","0.9740561685795477","false","0","CG7203","1872","0.3064516129032258","Male"
"2.1370262390670556","0.049796502912674435","0.46793997271487037","0.3720844131803036","74","74","5","false","Cluster 5","Cluster 2","Clustered","17.24363233665559","SERCA","36.972972972972975","0","74","Human","0","0.9856072627966196","false","0","SERCA","73000","0.16216216216216217",""
"2.5247813411078717","0.00327127916128352","0.3960739030023095","0.655241935483871","32","32","5","false","","Cluster 2","Clustered","14.96","Kdsr","45.09375","0","32","Human","0","0.9806989703657232","false","0","Kdsr","6588","0.2986341059602649",""
"2.7988338192419824","7.157247868022635E-4","0.3572916666666667","0.7857142857142857","8","8","5","false","Cluster 5","Cluster 5","Clustered","7.0","UQCR-11","22.375","0","8","Human","0","0.9772299516551648","false","0","UQCR-11","1274","0.20157657657657657",""
"3.2244897959183674","0.002667938677611417","0.310126582278481","0.4666666666666667","6",,"5","false","Cluster 5","Cluster 7","Seed","4.0","aos","16.166666666666668","0","6",,"0","0.9718419013174889","false","0","aos","5446","0.27586206896551724",""
"2.4723032069970845","0.0026679340803738294","0.4044811320754717","0.726530612244898","50","50","5","false","","Cluster 1","Clustered","29.00900900900901","Prx6c","42.44","0","50",,"0","0.9813632505443407","false","0","Prx6c","8194","0.27738562091503266",""
"2.676384839650146","0.0011807866829121516","0.3736383442265795","0.7549407114624506","23","23","5","false","","Cluster 3","Clustered","12.526315789473685","CG16826","29.91304347826087","0","23",,"0","0.9787799387386058","false","0","CG16826","3218","0.23010033444816053","Female"
"2.7988338192419824","0.0017984223891673408","0.3572916666666667","0.4666666666666667","10","10","5","false","Cluster 5","Cluster 5","Clustered","7.0","UQCR-C1","20.1","0","10","Human","0","0.9772299516551648","false","0","UQCR-C1","1854","0.17217391304347826",""
"3.4285714285714284","0.0","0.2916666666666667","1.0","2",,"6","false","Cluster 5","","Unclustered","2.0","CG11771","49.0","0","2","Human","0","0.969258589511754","false","0","CG11771","0","0.9245283018867925",""
"2.5597667638483963","0.0010685951449991946","0.39066059225512534","0.8305647840531561","43","43","5","false","","Cluster 1","Clustered","29.238095238095237","scu","44.81395348837209","0","43","Human","0","0.9802561169133114","false","0","scu","3020","0.3319552110249785",""
"3.740524781341108","0.0","0.2673421667965705","0.0","1",,"6","false","Cluster 5","","Unclustered","0.0","CG7148","17.0","0","1",,"0","0.9653098128944163","false","0","CG7148","0","0.0",""
"2.3556851311953353","0.005344417944687741","0.4245049504950495","0.49974398361495137","63","63","5","false","","Cluster 2","Clustered","17.24363233665559","Mec2","39.04761904761905","0","63","Human","0","0.9828394287190465","false","0","Mec2","14510","0.22570878062207542",""
"2.3352769679300294","0.007870522774148053","0.42821473158551804","0.5043859649122807","57","57","5","false","","Cluster 2","Clustered","21.357142857142858","Chc","40.0","0","57","Human","0","0.9830977598996199","false","0","Chc","21256","0.22099447513812154",""
"3.119533527696793","0.001523238305800354","0.3205607476635514","0.7222222222222222","9",,"6","false","Cluster 5","","Unclustered","7.0","CG2767","39.44444444444444","0","9","Human","0","0.9731704616747242","false","0","CG2767","1704","0.5959595959595959",""
"2.5714285714285716","6.213904753334819E-4","0.38888888888888884","0.7222222222222222","28","28","5","false","","Cluster 4","Clustered","12.7","KdelR","44.5","0","28","Human","0","0.9801084990958409","false","0","KdelR","1966","0.3111888111888112",""
"2.4606413994169096","0.002173893024355219","0.40639810426540285","0.5765199161425576","54","54","5","false","","Cluster 2","Clustered","16.323366555924697","spidey","41.148148148148145","0","54","Human","0","0.9815108683618112","false","0","spidey","7852","0.27250429237184204",""
"3.1341107871720117","0.0","0.31906976744186044","1.0","6",,"5","false","","Cluster 8","Clustered","6.0","CG12170","23.833333333333332","0","6","Human","0","0.972985939402886","false","0","CG12170","0","0.449685534591195",""
"2.825072886297376","0.0035906804365263643","0.3539731682146543","0.48717948717948717","13",,"5","false","","","Unclustered","8.0","osk","27.384615384615383","0","13",,"0","0.976897811565856","false","0","osk","4506","0.31663685152057247",""
"2.7988338192419824","1.7810779702281555E-4","0.3572916666666667","0.738562091503268","18","18","5","false","Cluster 5","Cluster 4","Clustered","10.395604395604396","CG2070","42.111111111111114","0","18","Human","0","0.9772299516551648","false","0","CG2070","468","0.3451730418943534",""
"2.6705539358600583","0.0035166182745622145","0.37445414847161573","0.5268817204301075","31","31","5","false","","Cluster 2","Clustered","14.0","Fer2LCH","29.70967741935484","0","31","Human","0","0.978853747647341","false","0","Fer2LCH","8252","0.24154209284028325",""
"2.568513119533528","0.0014800891145015694","0.3893303064699205","0.683982683982684","22","22","5","false","Cluster 5","Cluster 2","Clustered","15.0","Gdh","36.81818181818182","0","22","Human","0","0.9801454035502084","false","0","Gdh","3628","0.23451071221771858",""
"2.941690962099125","0.0","0.3399405351833499","1.0","11","11","5","false","Cluster 5","Cluster 4","Clustered","11.0","ATPsynG","24.636363636363637","0","11","Human","0","0.9754216333911503","false","0","ATPsynG","0","0.2968236582694414",""
"2.941690962099125","0.0","0.3399405351833499","1.0","37","37","5","false","","Cluster 1","Clustered","37.0","NdufA3","38.16216216216216","0","37",,"0","0.9754216333911503","false","0","NdufA3","0","0.5530748139443792",""
"3.058309037900875","0.0","0.32697807435653004","1.0","13","13","5","false","","Cluster 2","Clustered","13.0","COX6B","17.53846153846154","0","13","Human","0","0.9739454552164447","false","0","COX6B","0","0.3076923076923077",""
"2.262390670553936","0.020745833458657072","0.4420103092783505","0.5314625850340136","49","49","4","false","","Cluster 2","Clustered","18.413445378151263","Idh3a","42.816326530612244","0","49","Human","0","0.9840203712588109","false","0","Idh3a","36000","0.19822373393801965",""
"2.8542274052478134","4.892138201812947E-4","0.3503575076608785","0.5955882352941176","17","17","5","false","","Cluster 3","Clustered","9.0","Nplp2","30.470588235294116","0","17",,"0","0.9765287670221796","false","0","Nplp2","1024","0.35847750865051903",""
"2.638483965014577","0.0021281370321608044","0.3790055248618785","0.6368421052631579","20","20","5","false","Cluster 5","Cluster 2","Clustered","13.0","Act88F","34.8","0","20","Human","0","0.9792596966453851","false","0","Act88F","4368","0.24",""
"2.7871720116618075","0.004343887563193152","0.3587866108786611","0.46842105263157896","20","20","5","false","Cluster 5","Cluster 2","Clustered","13.0","COX5A","17.45","0","20","Human","0","0.9773775694726353","false","0","COX5A","5486","0.17626262626262626",""
"3.061224489795918","2.9523652853191647E-4","0.32666666666666666","0.39285714285714285","8",,"6","false","Cluster 5","","Unclustered","1.8214285714285712","Aldh","25.75","0","8","Human","0","0.9739085507620769","false","0","Aldh","420","0.27393617021276595",""
"2.728862973760933","0.007768116711210736","0.36645299145299143","0.03571428571428571","8",,"5","false","","","Unclustered","2.0","peb","20.375","0","8","Human","0","0.978115658559988","false","0","peb","6638","0.15575396825396826",""
"2.941690962099125","0.0","0.3399405351833499","1.0","37","37","5","false","","Cluster 1","Clustered","37.0","mt:ND1","38.16216216216216","0","37","Human","0","0.9754216333911503","false","0","mt:ND1","0","0.5530748139443792",""
"2.8454810495626823","5.598678985936402E-4","0.35143442622950816","0.16666666666666666","4",,"5","false","Cluster 5","","Unclustered","2.0","RyR","23.75","0","4","Human","0","0.9766394803852826","false","0","RyR","648","0.2703488372093023",""
"2.568513119533528","0.012335059315894584","0.3893303064699205","0.6756302521008404","35","35","5","false","","Cluster 2","Clustered","17.986666666666668","Sec61alpha","43.48571428571429","0","35","Human","0","0.9801454035502084","false","0","Sec61alpha","17588","0.3104081632653061",""
"2.568513119533528","0.006049032149879365","0.3893303064699205","0.29473684210526313","20",,"5","false","","Cluster 8","Clustered","6.805555555555555","Raf","30.3","0","20","Human","0","0.9801454035502084","false","0","Raf","10832","0.20033112582781457","Female"
"2.58600583090379","0.015160862942787286","0.38669673055242393","0.5014245014245015","27","27","5","false","","Cluster 2","Clustered","14.0","apolpp","25.85185185185185","0","27","Human","0","0.9799239768240027","false","0","apolpp","19532","0.17275664926671638",""
"2.3498542274052476","0.008366649610869935","0.42555831265508687","0.636617749825297","54","54","5","false","","Cluster 1","Clustered","29.394957983193276","regucalcin","41.648148148148145","0","54","Human","0","0.9829132376277817","false","0","regucalcin","22248","0.2239147749900438",""
"2.760932944606414","0.0012961683136009565","0.36219640971488914","0.5833333333333334","9","9","5","false","Cluster 5","Cluster 5","Clustered","7.0","UQCR-Q","20.333333333333332","0","9","Human","0","0.9777097095619441","false","0","UQCR-Q","1704","0.18118118118118118",""
"2.947521865889213","9.618326645544106E-4","0.33926805143422356","0.8681318681318682","14","14","5","false","Cluster 5","Cluster 2","Clustered","13.0","COX5B","16.714285714285715","0","14","Human","0","0.975347824482415","false","0","COX5B","2134","0.2695852534562212",""
"2.306122448979592","0.023437430451975758","0.43362831858407075","0.30153846153846153","26",,"5","false","","Cluster 8","Clustered","5.117647058823529","Hsp83","40.76923076923077","0","26","Human","0","0.9834668044432963","false","0","Hsp83","36556","0.17943070145713316",""
"2.5043731778425657","0.013628866209851454","0.39930151338766007","0.49169435215946844","43","43","5","false","Cluster 5","Cluster 1","Clustered","22.846666666666664","Pglym78","40.72093023255814","0","43","Human","0","0.9809573015462967","false","0","Pglym78","27276","0.26599787201702385","Female"
"2.693877551020408","0.0013686609700608867","0.3712121212121212","0.8138528138528138","22","22","5","false","","Cluster 2","Clustered","18.0","CG14207","37.22727272727273","0","22","Human","0","0.9785585120124","false","0","CG14207","1804","0.30476900149031294",""
"2.323615160349854","0.017092613401342605","0.43036386449184444","0.3855072463768116","46","46","5","false","","Cluster 2","Clustered","15.0","fax","44.43478260869565","0","46","Human","0","0.9832453777170904","false","0","fax","49984","0.22329036486781734",""
"3.087463556851312","4.7544443578441615E-4","0.323890462700661","0.4","5",,"5","false","Cluster 5","","Unclustered","3.0","Men","31.4","0","5","Human","0","0.9735764106727681","false","0","Men","430","0.42162162162162165",""
"2.294460641399417","0.007755847860672617","0.4358322744599746","0.14285714285714285","14",,"4","false","","","Unclustered","1.4166666666666665","Pink1","32.92857142857143","0","14","Human","0","0.9836144222607669","false","0","Pink1","9084","0.13747758517632994",""
"3.075801749271137","0.003962642779947711","0.3251184834123223","0.2","5",,"6","false","Cluster 5","","Unclustered","1.2","Hr3","13.4","0","5","Human","0","0.9737240284902388","false","0","Hr3","3978","0.25882352941176473",""
