FlyBase.ID,Symbol,FB_Day5,FB_Day7,FB_Day14,FB_Day21,FB_Day28,FB_Day35,FB_Day42,FB_Day49,FB_Day56,FB_Day63,FB_Day70,FH_Day5,FH_Day7,FH_Day14,FH_Day21,FH_Day28,FH_Day35,FH_Day42,FH_Day49,FH_Day56,FH_Day63,FH_Day70,MB_Day5,MB_Day7,MB_Day14,MB_Day21,MB_Day28,MB_Day35,MB_Day42,MB_Day49,MB_Day56,MB_Day63,MB_Day70,MH_Day5,MH_Day7,MH_Day14,MH_Day21,MH_Day28,MH_Day35,MH_Day42,MH_Day49,MH_Day56,MH_Day63,MH_Day70
FBgn0033593,Listericin,18.998085,27.286955,24.131635,13.28223,9.794521,20.874385,19.939055,31.19903,19.87287,22.971255,14.546093,13.85086,30.86816,21.12261,35.00447,44.68344,60.47292,72.45618,100.00568,98.52272,104.95007,118.23133,19.89238,16.35112,13.98364,20.41102,25.7553,19.38528,49.24722,59.56218,42.9248,38.42437,29.71118,28.82462,31.87404,28.78213,42.38329,58.97138,81.98211,104.06531,171.44045,214.42282,139.296,129.97269
FBgn0267702,lncRNA:CR46035,13.791095,10.128993,8.307685,7.384255,7.828836,6.350213,5.587885,4.429428,4.950747,4.771926,6.349098,5.031496,4.649098,4.243927,5.181147,4.797342,4.737569,4.645905,4.574692,3.896315,3.572945,9.581257,16.53653,14.771445,12.01309,10.227465,9.051463,9.412417,6.973571,6.8007,6.79728,9.317718,7.487903,7.498562,6.465307,4.86525,4.964434,5.714513,4.55164,6.004332,5.964638,5.890112,4.949676,5.758695
FBgn0036454,CG17839,214.0359,191.1301,156.1404,146.6517,135.1147,140.6853,130.3695,153.7449,169.7834,142.6063,151.3808,388.2619,379.9058,346.2355,338.6227,317.8288,338.3084,312.7186,394.9253,374.7989,382.0575,407.2051,437.4088,353.5297,375.022,319.0815,291.7336,368.4746,233.1653,238.0446,190.2002,224.3143,195.4527,496.8148,468.2144,488.7379,430.8795,459.6694,461.8033,432.8639,414.8487,374.4794,396.2427,461.3637
FBgn0036321,CG14120,843.6779,800.4566,718.6172,825.8388,580.6265,437.0928,480.6904,313.2597,286.4009,231.2435,256.1891,3.181302,0.748266,8.24381,1.142282,10.769963,9.601154,7.304648,2.267393,2.093324,2.870171,1.183596,268.2981,253.7338,330.0057,255.0672,224.9217,232.1046,147.5405,173.1994,153.7894,175.4173,152.1722,7.053054,1.013422,1.609896,1.4253,7.65855,3.21966,5.604536,3.378254,0.990661,1.3883,0.511456
FBgn0035453,CG10357,0.382672,0.271742,0.104422,0.05483,0.24417,0.288049,0.157717,0.394423,0.403876,0.491239,0.247342,17.87321,12.954085,12.172027,9.148366,7.267488,8.509464,10.338532,9.30856,9.935301,8.442068,9.236267,0.155,0.0434,0.15,2.78E-17,0.182,0.0652,0.113,0.336,0.0638,0.315,0.221,20.653895,17.054755,14.22884,12.54056,13.969525,13.836215,12.551045,14.784295,13.967155,9.878788,10.458991
FBgn0034636,twz,2.615166,1.877183,2.095271,1.112191,1.871711,1.599698,1.022947,3.58033,6.274319,4.480039,3.453063,12.924149,14.777495,10.519968,11.041912,10.828755,11.59211,9.539701,7.442505,7.719047,7.313363,8.307477,2.371301,2.241552,2.783297,3.009681,2.800212,2.425668,2.92771,3.686014,5.587729,4.534803,2.267671,23.075305,18.76592,20.96348,16.261015,17.780225,16.98743,10.874986,11.154555,14.373515,9.379964,11.910585
FBgn0027106,Inx7,73.4007,73.73338,98.79161,111.07655,81.99402,69.87368,79.63784,62.63395,60.00354,51.82193,57.60905,1.815526,2.957483,1.940956,1.943407,2.540258,3.696904,3.242586,2.531954,2.424489,2.350652,1.828246,46.09401,39.89986,39.11048,42.71219,29.67675,32.60655,23.53988,26.38466,24.80592,26.44994,28.97406,4.029656,1.518779,1.761158,2.839109,3.183052,1.759465,2.024901,1.273044,0.698947,1.626168,1.720705
FBgn0034103,prim,0.774498,0.496349,0.614438,0.521302,0.349951,0.369777,0.042292,0.285174,0.278524,0.139683,0.174434,4.598075,6.763555,4.418874,4.233362,3.247551,2.054707,2.101028,1.935789,2.259125,2.157233,1.64593,0.560033,0.472467,0.844856,0.495785,0.581171,0.602633,0.070642,0.087006,0.31501,0.265718,0.086837,7.61957,6.997764,4.273272,4.142018,3.564805,3.765117,4.164916,3.853261,4.320494,2.675065,2.263217
FBgn0032021,CG7781,19.64515,28.81424,24.46067,13.77906,25.68814,25.13994,21.84976,24.43495,20.95127,20.54088,17.23844,158.05939,135.12352,130.01491,133.14281,106.01267,111.56146,120.14484,100.3239,96.71527,96.50361,94.30075,58.26196,50.67988,40.9962,35.28115,38.932,42.9778,45.78574,41.24489,28.05711,32.29983,36.24993,204.6002,171.5758,233.3709,161.9107,197.5144,194.3029,106.7243,137.7647,136.006,105.9638,149.1904
FBgn0039304,Kdsr,59.12787,73.12017,84.52023,92.73873,70.40559,61.9355,67.11668,52.17359,53.76291,47.65098,53.50122,12.88384,16.0632,15.83084,15.72334,13.2989,18.06861,15.9352,17.04321,15.6207,16.21289,16.94807,48.45862,47.30156,38.01203,45.79248,35.87223,33.19718,32.41907,34.79684,30.40965,34.80248,33.25606,14.05437,14.07275,12.61586,12.25461,13.68794,12.95748,15.15987,15.70415,15.47199,12.92521,11.41992
FBgn0030773,CG9676,2.451112,4.88582,3.694933,4.450441,7.487621,8.580893,6.913524,8.70891,4.177853,4.150395,3.177451,337.3124,578.8791,616.3193,550.3079,342.5924,287.884,316.4607,191.518,264.2769,144.5045,238.845,1.554841,1.702398,3.323905,1.947837,3.40067,1.547914,2.512617,2.427698,2.344637,2.022546,1.600314,317.9228,304.3343,310.531,237.4543,209.4799,174.5727,202.8303,260.6724,199.5342,167.4934,138.6168
FBgn0033872,CG6329,14.61118,20.578787,8.88353,5.930006,21.700295,20.977245,13.71993,14.430853,10.680924,12.593213,11.104289,439.7615,296.8168,247.0796,215.9801,185.0891,175.6611,194.2691,128.7245,125.1298,104.1352,116.2776,78.18434,47.87801,39.40073,19.53827,36.22145,27.48156,35.48728,19.54682,15.72125,18.81677,18.39151,409.317,377.7692,487.1757,262.3193,413.494,345.3325,136.8554,151.9203,145.0324,109.8326,196.7269
FBgn0027547,CG1927,118.9284,143.464,159.3032,159.095,146.3979,132.4016,128.2689,124.9832,111.1793,106.1763,113.1281,116.279,138.043,126.14355,120.07845,112.2411,110.2766,101.33479,99.81767,109.323,99.58199,111.24685,129.2018,153.1108,187.7144,162.8003,139.7825,183.3484,137.4677,142.7997,113.3486,108.4132,135.7639,145.4226,137.0599,131.8815,134.5205,130.1878,127.4788,135.6765,146.2687,114.8732,102.3952,108.0718
FBgn0051901,Mur29B,82.43138,109.48763,189.5757,214.56074,391.54287,349.64676,331.40406,223.54298,184.15514,290.20832,282.90571,4.455771,6.043853,3.166313,4.655372,10.098948,7.657078,8.318469,4.38143,7.181249,4.014625,2.554841,67.49219,70.7484,176.2422,72.07062,85.07425,130.76638,95.05589,80.11753,64.28437,72.17936,82.50179,9.287812,2.754394,5.356144,3.632666,8.362202,6.560283,5.172417,3.855625,1.58364,4.736479,3.19712
FBgn0038852,HHEX,0.118463,0.318876,0.247436,0.384647,0.988746,1.465388,1.118981,1.007344,0.480461,1.193569,1.043874,0.985364,0.219288,0.3385,0.133408,0.478458,0.49652,0.151122,0.244608,0.697775,0.905386,0.270806,0,0.086872,0.299094,0.142315,0.145486,0.441728,0.549258,0.709674,0.626029,0.657728,0.922965,0.116715,0.168,0.077458,0.095403,0.339968,0.180585,0.381355,0.238305,0.470639,0.347629,0.546671
FBgn0037607,Tkt,1063.7317,758.3075,739.9825,687.1119,517.7663,544.2892,558.6367,651.9972,735.4317,671.1359,766.3375,486.0915,547.1014,420.819,394.3535,403.3685,494.4865,399.2118,598.7167,640.726,630.0781,653.8835,1435.1632,1210.8754,1232.5562,1147.9821,1001.7363,1102.1675,696.0166,843.9035,761.9304,858.9188,750.693,523.6634,518.8369,398.4078,438.3712,403.2107,408.3132,588.4522,556.8514,437.2885,569.1175,453.1825
FBgn0027364,Six4,1.011425,0.36601,0.564488,0.891194,0.240062,0.574096,0.713237,1.215668,1.37167,1.268105,0.629935,1.854494,0.164466,1.12135,0.371028,0.941144,0.876785,1.208974,0.539439,0.61633,0.790118,0.807086,0.155484,0.24576,0.493336,0.153016,0.253443,0.433668,0.609027,0.523324,0.963636,0.48496,0.213369,0.946599,1.009357,1.581073,1.282063,1.32373,1.315757,1.294026,1.158918,1.614415,1.116587,0.989776
FBgn0033777,CG17574,117.5571,151.2094,169.3353,172.2493,147.4932,134.081,134.2069,103.7112,102.2042,105.0223,110.6659,37.94847,35.65837,41.49287,41.28724,32.69732,35.9096,38.04574,28.35235,34.81755,34.15774,36.54503,93.32852,109.74903,99.91416,97.80148,84.37642,86.90284,75.0209,79.14298,69.59826,65.43974,78.97246,35.84242,28.74028,27.79174,29.20417,31.07885,32.01945,27.47836,38.78249,32.04919,28.60614,27.92502
FBgn0035762,Rint1,33.41793,33.20203,31.00475,35.83306,28.12881,30.26535,27.70987,28.93424,30.56871,27.36502,32.44344,20.82815,26.24206,21.85402,24.40432,24.14343,23.9211,20.04049,25.39666,22.44677,25.03392,24.63223,31.13508,32.39594,34.23161,36.32082,26.67863,25.47266,28.50988,28.67272,27.44562,28.4221,27.3562,25.76619,24.43999,24.68642,25.32417,25.21274,25.2501,28.62659,30.15704,25.17857,25.97504,25.2112
FBgn0263353,dths,3.70395,2.892006,2.918552,2.374115,6.018491,5.348047,4.634564,5.394199,5.159556,7.085309,6.783818,178.0392,140.93868,125.15544,114.38477,127.0846,106.18417,96.0968,98.72468,78.52364,66.79825,76.01707,5.240733,6.692685,7.1812,3.542204,6.32708,7.719716,6.508724,4.378146,4.799572,3.992843,5.041468,178.63845,174.5293,214.5472,151.40775,170.98655,159.86915,77.80832,70.69089,76.35849,59.07631,86.36396
FBgn0039798,CG11313,0.1549,0.183005,0.0734,0.164489,0.402842,0.797846,0.436585,0.262949,0.480461,0.210308,0.272041,0.651848,0.054822,0.3385,1.529257,1.055561,1.331301,0.565618,1.689615,0.556648,0.555317,0.774113,0.380234,0.366541,1.689712,2.39155,1.087284,1.804556,0.834331,0.74733,0.87325,1.122478,0.173675,1.517293,1.923878,4.461234,9.925257,5.932842,8.078681,5.328588,8.937748,3.653307,1.707461,0.40581
FBgn0033296,Mal-A7,45.81529,16.22082,45.14312,90.83044,72.38615,167.9888,306.47515,480.0052,806.2586,666.183,867.4043,1.615913,0.46278,0.407596,0.371028,4.922797,2.212225,3.82288,1.754411,2.188234,7.644044,0.63277,763.1892,437.6947,440.7622,551.3453,466.7207,686.0823,431.1191,623.3035,584.0051,851.9108,741.3276,106.959025,0.392904,0.232375,63.635679,38.844317,6.334879,2.946114,2.10597,1.988144,3.52563,0.515615
FBgn0266736,asRNA:CR45209,0.059232,0.141402,0.28603,0.068747,0.16278,0.072012,0.157717,0.285174,0.139262,0.069842,0.264205,1.619542,0.56601,0.294763,0.489838,0.82472,0.380266,1.013822,0.554012,0.589182,0.640371,1.054133,0.1798,0.158888,0.098667,0.058139,0.183786,0.099767,0.127907,0,0.041203,0.166993,0.119083,1.400578,1.064906,0.551626,0.786073,0.529492,0.516711,0.473176,0.472724,0.634176,0.675329,1.012514
FBgn0032923,Pld3,48.62107,60.4748,74.06954,81.10776,68.38368,65.17375,65.08667,54.81887,52.79428,54.64904,49.99875,22.30338,30.48671,28.40717,25.99467,27.32086,33.60922,34.4843,32.73266,35.75923,35.06837,34.58709,40.5702,47.319,54.32318,52.7328,38.69685,41.82749,36.35338,41.41575,36.34297,34.2229,40.35692,22.6724,18.34321,18.96377,18.82554,20.72743,18.92206,26.26324,24.62551,21.93163,26.35177,24.52769
FBgn0039297,Jhbp7,22.91186,19.92564,20.16056,17.323545,15.07151,12.25433,11.84099,9.037452,10.66098,7.788421,9.578182,4.378977,4.56862,3.999883,4.810118,5.108047,5.420453,4.742674,3.654551,4.876781,5.874999,4.241743,14.44452,11.71833,13.985555,15.6501,12.85338,10.580037,7.464704,12.015815,10.304893,14.160245,11.043053,3.489017,2.305942,2.563996,2.241839,2.737589,2.19435,2.763151,3.437979,3.700834,3.447186,3.159825
FBgn0028886,CG15279,43.42305,63.40528,74.28427,81.48653,82.0921,82.87247,83.50192,65.29424,63.40616,57.98579,57.17915,23.04902,26.54679,23.48624,25.77502,26.68268,29.02429,28.3367,29.53123,32.23826,34.55183,34.7985,63.45493,64.02472,73.52381,70.57323,74.53249,70.94326,60.56417,70.13648,52.63838,46.9196,53.19621,19.97247,17.03037,17.99872,17.25927,19.22807,18.13128,19.39884,24.33364,16.45606,21.58935,24.43217
FBgn0030610,Cox17,68.34843,64.92848,79.70685,80.37064,63.1429,52.43536,47.08251,36.5461,36.21492,24.39704,25.23447,22.31131,28.72248,25.042,24.67181,23.75185,26.52483,21.82379,19.36664,26.43014,22.99064,23.32983,55.39283,64.24706,78.68675,56.06529,58.78339,104.95221,44.23897,48.38661,42.45701,46.33573,39.28517,29.75268,26.14982,22.33524,27.93921,22.56427,23.86519,32.02112,27.3593,33.92345,24.29542,20.08945
FBgn0040336,Seipin,93.70601,98.66196,106.78616,111.46741,71.50781,63.39317,60.51767,50.80877,53.64576,39.4891,41.52742,12.74201,13.90881,13.79029,13.25753,13.11337,14.88923,10.11048,12.83196,12.04748,12.87968,12.76863,38.4532,32.42678,33.8792,28.7852,22.21405,21.60965,18.08117,22.43242,20.9248,26.58312,18.76204,15.77763,15.87333,13.10886,14.1588,12.9748,13.16681,17.46576,18.66239,14.18329,13.8093,12.66661
FBgn0011556,?Try,201.8297,207.87851,144.87237,146.33765,80.18316,55.23664,57.40136,38.52408,51.96843,17.25382,25.74918,0.341444,0.164466,0.294763,0.267491,0.445911,0.686282,1.462833,0.421731,0.268789,0.470262,0.927336,101.21591,59.51158,60.92961,59.07089,33.5622,26.90567,18.65046,24.17126,24.56661,45.56475,22.10683,0.157051,0.223549,0.120896,0.03434,1.000366,0.201219,0.547234,0.258495,0.273598,0.082874,0.380993
FBgn0035521,VhaM9.7-a,1.521715,1.694178,2.64388,2.059054,3.080235,2.790757,2.997923,2.091539,1.322903,1.406224,1.127347,40.66645,46.10433,38.52356,36.12676,27.25777,29.05844,32.66213,22.23559,21.81451,19.35859,20.23193,4.649022,4.618741,3.248947,3.481196,5.103294,5.39892,3.63163,3.116615,2.965334,2.39565,3.262576,70.14924,60.70237,59.97017,53.17253,52.95089,48.73423,38.95638,45.9177,39.9246,27.84952,27.40317
FBgn0263081,CG43349,63.59716,68.76436,125.99165,141.63655,136.69675,94.42181,112.01495,72.5695,69.33123,73.6945,82.65963,0.611,-5.55E-17,0.546,0.178,2.08,0.929,1.58,0.501,0.595,0.925,0.206,44.30841,52.32641,96.06131,55.76279,40.37479,60.53784,37.33698,31.61345,33.07184,32.99956,51.30633,2.429544,0.056903,0.213538,0.320549,1.999264,1.5332,1.322174,0.796434,0.366907,0.446635,0.190496
FBgn0029502,Coq7,45.32744,51.64945,54.45307,56.686,49.70251,42.83888,44.78102,37.49695,32.32263,27.62071,28.21601,20.88775,28.63849,24.82186,27.34672,25.37248,27.91012,23.58886,27.83018,25.49567,25.1886,27.54369,45.97824,47.26991,39.14155,51.02072,47.16736,44.12566,38.13571,40.19118,31.98336,36.75491,33.17412,32.5778,32.44848,24.23036,28.52138,26.78191,29.08837,29.67466,34.0669,34.77797,26.01838,26.14899
FBgn0263771,CR43688,1.00227,0.951096,1.623113,1.936315,2.803458,4.100402,2.851656,2.386887,1.796493,1.05858,2.586351,0.446121,0.18867,0.069096,0.385627,0.230841,0.955915,0.867862,1.517872,1.175671,1.115559,1.463615,0.449499,1.069912,1.734922,1.008338,1.014542,1.930862,2.696146,1.569328,1.008829,1.074419,1.572972,0.354438,1.289809,0.685594,0.786073,0.669433,1.065868,0.684964,0.546471,0.491484,0.63927,1.681331
FBgn0086359,Invadolysin,102.45343,127.48005,128.3544,108.54212,81.09258,79.33876,67.63581,69.0339,61.01826,50.08409,48.02394,110.2288,134.6929,119.1634,122.2415,112.2709,122.6308,117.8519,129.9518,114.7661,122.8187,116.0351,94.77436,103.03095,101.12484,110.1652,105.91251,100.60974,79.21251,75.59892,79.9617,70.5029,56.26239,138.4041,146.9394,160.6698,165.9626,167.1866,169.9389,154.7784,141.4644,155.1325,145.8652,145.907
FBgn0030408,CG11085,0.405467,0.135871,0.069614,0.137494,0.187171,0.072012,0.242301,0.317573,0.529228,0.907942,0.68717,3.662092,2.939694,1.966315,2.34498,3.035492,1.589691,1.487025,1.211158,1.713249,1.380573,1.363245,0.2,-5.55E-17,0.445,-5.55E-17,0.0735,0.541,0.0426,0.33,0.311,0.479,0.283,3.798825,3.143233,4.171781,2.564258,3.309325,3.033954,2.194467,1.27769,2.181092,1.323773,1.888463
FBgn0034406,Jheh3,266.8748,261.03605,207.53805,236.4684,140.47325,124.7914,118.12255,98.46938,105.65594,69.06323,78.24053,16.78384,22.99558,21.25125,18.49774,17.59699,23.55769,17.94381,17.89317,17.74882,16.36067,16.1131,168.46612,118.3984,116.08056,126.57698,87.76969,86.61032,61.34741,68.61476,60.01906,82.61696,59.22153,38.68424,28.5506,28.44517,30.15886,31.79254,27.85571,29.73397,31.64828,25.35613,23.27435,21.80057
FBgn0259101,CG42249,521.3666,498.2574,377.5114,416.0451,227.1448,184.5086,182.9656,158.5108,145.8072,123.294,125.4218,4.038205,1.843253,5.225241,2.93903,6.158876,5.24459,5.879877,3.133499,4.20055,3.496424,2.758248,228.44694,160.41545,159.78745,163.58795,118.9224,107.84145,77.13196,94.5266,84.41025,119.53001,83.23322,13.63891,1.071681,1.334083,3.695865,7.651214,2.280586,3.48665,2.940419,1.766166,2.382791,1.577901
FBgn0039107,CG10300,18.41062,16.61232,20.473085,24.009275,18.831105,13.10676,12.992105,9.1392,9.78368,7.919497,6.807676,0.589767,0.77247,0.407596,0.371028,0.560328,1.035044,1.131236,0.563205,0.776526,0.505401,0.335538,9.651057,7.418501,6.150497,6.827579,6.696966,5.123113,5.088366,5.300835,3.672428,3.53573,4.118596,0.426523,0.166645,0.411892,0.621991,0.546096,0.524823,0.792703,0.410635,0.39681,0.452012,0.354095
FBgn0051015,PH4?PV,7.271308,11.579325,11.003091,10.307508,6.689376,6.807427,3.559168,4.290451,5.932617,4.286948,3.299758,1.140566,0.645036,1.25513,0.578104,1.072337,0.670901,1.208974,0.731135,1.479687,1.005217,0.515187,2.045609,3.658952,2.648698,2.569168,2.620284,2.236552,1.951233,1.38105,1.319849,1.279226,1.48868,0.235576,0.17071,0.086877,0.082041,0.302357,0.676662,0.273617,0.451774,1.34851,0.452012,0.416208
FBgn0039008,CG6972,15.29002,17.81496,21.96065,26.96219,41.90577,41.6984,45.12564,34.01114,28.48531,23.00491,21.90098,11.488365,9.743186,8.033226,8.104904,10.4184,10.267914,10.232248,9.365289,10.121993,9.600639,11.074938,22.3122,20.89833,23.9633,28.77351,36.71428,59.83669,41.72838,53.98792,38.98143,41.88922,37.53014,10.713813,8.436603,8.351845,8.537777,7.546957,8.758333,9.00441,9.449084,7.40576,8.222576,9.760924
FBgn0030997,CG7990,8.606173,8.750805,8.199475,6.341649,11.950967,8.642592,11.118519,11.01974,11.7124,11.765482,11.922796,68.58759,63.01105,53.95167,50.08276,47.20806,47.72977,42.43666,35.76551,36.30132,35.24437,39.88055,11.706935,12.842016,12.072588,10.946212,10.206092,12.66679,9.399272,9.913398,9.648325,9.715227,9.981109,77.53266,68.99801,97.42371,66.11527,82.26224,73.26654,40.92965,34.26838,37.00917,33.56119,46.32162
FBgn0046886,Gr98c,0.095668,0.094268,0.108207,0.10966,0.321452,0.574096,0.453761,0.218499,0.529228,0.562646,0.601318,1.047445,0.243492,0.345482,0.163279,1.072337,0.369764,0.892054,0.16793,0.453441,0.420346,0.206075,0.04495,0.052963,0.198365,0,0.219,0.303332,0.098649,0.118172,0.337606,0.336874,0.173675,0.356585,0.055548,0.154916,0.293825,0.284285,0.377394,0.243625,0.299634,0.527716,0.228695,0.221553
FBgn0028374,Hug,0.095668,0.188536,0.208844,0,0.97668,0.432074,1.109747,0.84347,1.260394,1.26028,1.0776,15.06889,21.24769,18.10186,18.19364,18.18112,18.43201,17.68124,12.21584,13.603,13.97848,14.46329,0,0.139835,0.593034,0.058139,0.8814,0.268733,0.197298,0.211668,1.278645,1.261903,1.133882,35.04033,32.84138,48.94488,47.66747,51.90475,42.48671,36.59904,29.20982,47.09835,27.25706,22.17492
FBgn0034296,CG10912,164.381,226.1471,451.3061,534.7845,761.986,642.1663,717.092,541.4808,436.7283,626.3238,532.3539,1.441227,1.843253,6.730671,3.647172,15.610608,21.558885,9.460028,3.647605,6.325752,5.234282,0.733141,121.905,161.5703,295.6522,151.0612,186.663,294.9466,289.1755,248.4054,215.7593,179.3304,307.3349,26.907005,1.528263,3.980733,8.183415,46.817428,8.622567,6.111394,8.047295,1.661562,3.657534,2.31091
FBgn0038659,EndoA,32.35643,38.11984,35.08467,35.94741,46.57838,42.23253,43.94626,38.56,32.21069,34.9398,33.34666,217.1887,209.4416,178.8234,172.2142,154.1344,149.1981,153.9836,126.0901,119.5014,109.6814,123.8611,62.75704,61.50317,61.60379,48.1602,56.79946,68.82033,58.7647,48.83841,41.29542,37.66457,42.20956,280.2468,273.1782,357.1193,254.3761,312.8442,288.828,158.1658,150.6992,167.3281,131.9445,184.7366
FBgn0036278,CrzR,32.21482,36.52377,41.13524,36.73902,33.76037,31.7113,25.62483,25.61793,20.59666,22.4761,21.36285,18.22393,19.10758,18.7182,17.62227,16.80582,20.79496,22.33424,20.39104,21.21142,19.66828,20.1318,61.48616,53.99683,61.74958,53.42397,49.11109,52.42391,39.10601,33.51783,24.1972,26.00121,26.98661,22.59737,21.83193,23.78389,21.45982,23.30329,21.74841,22.7662,23.03872,19.94561,18.51573,20.28008
FBgn0010039,GstD3,17.05745,17.06658,12.39917,15.10973,14.64864,18.14332,18.96283,19.81914,21.4815,19.92268,24.80892,28.5208,31.09822,24.734,24.49012,19.2169,26.70779,32.59423,41.0648,47.2101,59.5861,76.11913,11.80274,11.7545,13.70899,16.75762,17.24957,22.25554,28.82625,22.3395,25.38941,30.17315,26.49265,28.02467,25.71085,17.98394,21.82272,17.07543,22.64393,39.07081,51.20063,58.29328,70.9985,76.70397
FBgn0033067,CG11211,0.095668,0.183005,0.034807,0.301983,1.54641,0.770703,0.994321,1.140695,1.023599,1.817448,2.654992,60.73836,75.19106,80.27957,67.92851,34.90507,29.68957,44.27544,20.26258,27.5724,14.5013,18.46308,0.200434,0.236233,0.299094,0.501853,0.183014,0.230103,0.423854,0.990807,0.821419,1.109345,1.09664,71.83071,50.58305,55.60856,36.543,29.85305,30.16677,27.8334,38.55051,24.2285,24.97707,21.81472
FBgn0029887,CG3198,38.68003,47.97973,53.30127,58.21907,92.66639,78.37485,83.71394,58.7112,46.92249,35.96767,31.06573,50.51162,40.46603,45.31126,42.6842,45.58915,40.3052,42.70439,37.19145,37.82118,32.95054,38.60724,38.08235,48.54651,70.53625,53.45905,67.55944,106.24255,70.1896,58.75747,42.70301,48.15515,46.04992,36.04478,39.77408,50.26995,40.89425,50.7305,48.32282,33.88849,31.35288,34.95144,25.66569,37.77938
FBgn0033792,CG13325,39.67297,58.32563,106.2793,152.07855,125.3692,103.94388,115.41195,73.9233,78.62339,34.7698,42.71473,4.240303,2.557392,3.663227,3.307362,4.819135,3.15838,4.178669,2.396984,1.987424,1.680727,2.167664,30.3194,25.38595,22.20497,34.01279,20.60677,15.98878,24.49132,14.04415,14.26314,18.4676,25.02386,8.13524,3.128328,2.721023,2.898169,4.640622,2.624114,2.358502,2.037631,2.851501,1.579354,2.561575
FBgn0034628,Acox57D-p,88.46259,88.22564,102.5418,108.6751,85.86865,75.04085,75.93075,72.13438,68.3564,62.68239,61.45072,30.10769,41.75064,35.12717,35.85455,30.296,35.55181,31.13462,38.67905,30.19544,31.6928,31.43511,84.75781,83.29444,81.21648,77.49326,64.16482,61.48938,50.37429,56.5052,49.90564,54.16495,52.23873,43.90828,37.14435,27.81146,31.012,28.17021,25.42071,36.7954,34.66701,25.26293,30.05708,25.44496
FBgn0030775,CG9673,494.1153,520.424,540.0488,620.7642,392.3901,315.0157,308.8779,234.4504,246.9427,193.248,220.2123,1.697478,1.583424,2.687051,1.91421,8.041162,4.657699,7.441093,2.794949,1.696873,2.36477,1.705329,187.73125,162.02845,184.0428,162.5728,117.138,118.33629,72.9391,95.93517,91.94375,131.0312,96.08814,7.006729,3.017231,2.743513,3.087103,7.100255,4.669613,4.617807,3.453522,1.955513,1.775784,2.114311
FBgn0037515,Sp7,55.47309,44.51249,46.87035,36.70146,28.54808,30.51654,31.40478,37.50417,43.36755,31.64883,45.51127,42.24521,50.40439,44.16009,47.0009,43.33953,52.64721,53.99997,73.80777,63.95531,66.82787,77.24866,54.30076,34.99838,29.34626,39.99287,36.28173,24.34701,28.68293,33.98198,37.23743,51.90323,39.14392,48.33915,45.85329,38.4605,43.77571,40.80743,43.7895,60.79331,68.83325,67.30174,66.06875,65.79908
FBgn0034567,CG15651,2.150467,1.918785,1.766863,1.715319,2.441441,1.868316,1.611524,2.081364,2.00547,2.311818,2.409189,15.587505,16.91059,13.254445,13.740624,13.266355,13.666339,13.10356,12.580402,8.660936,9.348428,10.555633,3.45969,4.158869,3.178997,2.544566,2.210555,4.126426,2.067874,2.508214,2.020305,3.040525,2.634914,33.37502,28.85543,32.66827,32.34485,29.7891,31.03952,20.21969,21.07332,21.91935,14.63899,18.57018
FBgn0261289,CheB98a,0.346236,0.684885,0.57963,0.494307,0.398733,0.737551,0.696062,0.426823,0.201938,0.561863,0.337113,0.486904,0.620832,0.746096,0.608648,0.247617,0.507021,0.468042,0.321287,0.268789,0.175035,0.25626,2.052971,2.646201,3.090638,2.252435,2.326227,2.989672,1.808696,1.39403,1.161673,1.226976,1.027151,0.469006,0.337356,0.595064,0.889093,0.463305,0.536635,0.273617,0.320584,0.679467,0.446635,0.631522
FBgn0037533,CD98hc,296.7583,220.4732,215.9495,223.184,171.3984,180.7057,171.3793,183.9914,193.1327,171.7757,191.3509,189.3564,229.4657,196.229,201.0888,188.5907,204.8224,198.1122,223.571,215.5502,225.478,239.483,237.9927,191.497,170.0555,172.4802,159.8864,149.1503,140.3538,157.7208,166.9279,184.0946,166.7742,258.1729,234.4392,221.1208,218.5811,215.6763,206.6588,255.8169,253.4,227.7326,233.4724,241.9585
FBgn0016926,Pino,272.2423,353.908,353.0283,329.7129,353.4178,315.142,294.7979,237.0114,201.9694,202.4721,200.5757,242.4357,185.9426,192.0445,192.8741,205.6849,190.162,220.4297,219.721,207.6857,214.1698,192.8907,338.2531,360.3903,431.0688,349.0337,338.0546,414.1525,317.6576,273.0301,247.3032,192.1093,237.385,218.8229,230.1187,243.1171,232.9243,238.51,237.1997,185.4326,228.8906,188.6723,195.8554,232.8855
FBgn0033866,CG6280,0.155,0.408,0.286,-2.22E-16,0.134,0.307,0.417,0.481,0.857,0.982,1.62,2.68647,0.724062,0.985727,0.371028,1.285399,0.808157,0.63384,0.282947,0.879733,0.86598,0.465001,0.846686,0.448084,0.348428,0.269295,0.436457,0.421578,0.26794,0.155828,0.813439,0.605479,0.607861,1.022978,1.571617,0.551626,0.280464,0.622786,0.316202,0.289535,0.320584,1.290069,0.212563,0.581886
