Symbol,Day5,Day7,Day14,Day21,Day28,Day35,Day42,Day49,Day56,Day63,Day70
CG10073,1.95939,1.151456,1.29195,1.161354,2.082814,1.4394,1.728431,1.26352,2.207715,2.036982,2.679512
Ir56b,0,0.192797,0.151093,0.211155,0.183014,0.030569,0.140033,0,0.041203,0.191674,0.079389
CG18367,2.114874,1.368635,1.195345,1.536228,0.802485,1.36047,0.690543,1.070037,0.543623,1.038189,0.610313
Obp56a,50.77316,61.7428,56.38444,101.71426,66.44067,49.68252,71.09035,89.25896,60.95615,85.36616,58.3657
Toll-7,35.75668,53.55068,40.2291,52.94969,37.49422,20.84032,38.85003,41.12023,36.52378,36.63224,31.42984
CG11044,27.75492,23.46606,26.05284,22.95316,29.35337,38.40926,24.19115,23.78224,14.03852,16.94548,15.55841
CG11099,15.26834,9.147219,8.255348,7.866255,7.71228,8.410713,5.685267,3.88862,4.000749,2.976448,3.612377
CG9864,80.79343,78.03095,71.56843,77.3141,63.09473,48.27009,48.68192,55.41844,51.09253,52.80246,49.46739
CG9090,757.43105,426.34315,235.58945,128.5569,132.82785,176.29395,72.52777,70.42423,43.52439,42.90124,40.39878
CG11200,82.11613,69.15435,65.42663,59.32429,54.62989,54.9538,37.99771,37.83814,34.23492,40.00816,34.44716
CG13868,741.2325,631.6946,640.9503,539.1177,651.8421,843.8564,712.9021,739.3333,582.1579,621.2485,741.8804
GNBP-like3,98.82975,58.54339,46.26326,86.17669,56.77128,48.18829,70.56034,80.79335,172.46152,150.0104,60.511
CG18067,1650.2289,887.197,1016.0198,1445.9065,1144.3185,907.3103,1671.0445,1839.247,1896.1265,2265.341,1913.678
CG13428,175.4345,139.31065,143.117,145.26785,111.45079,150.4319,77.16896,91.3139,72.37081,76.11762,80.54371
CG16799,72.56669,73.87853,90.56598,74.88482,72.91727,71.02502,63.18145,71.64571,51.36373,43.53903,48.86688
CG11159,0.04495,0.24576,0.545762,0.279996,0.473985,0.095737,0.140033,0.734349,0.543623,0.583685,0.568167
galla-1,56.54369,62.53223,54.5594,55.34014,46.62785,50.81567,38.63522,37.95504,31.62849,28.96946,35.17374
CG9993,25.71813,38.79894,28.87575,35.75366,26.21336,11.37325,25.78417,23.06941,16.59841,15.72251,14.94337
CG15651,3.45969,4.158869,3.178997,2.544566,2.210555,4.126426,2.067874,2.508214,2.020305,3.040525,2.634914
ND-B14.7,293.53035,161.6023,126.95458,130.91855,115.8898,108.28926,79.26649,97.26934,96.08814,134.08428,92.78514
cpa,71.23806,81.46577,107.63642,81.4934,78.71101,114.15521,96.92567,88.67132,80.65544,78.02347,97.98731
Magi,25.81839,28.50495,30.90652,33.59721,28.17461,29.48183,38.53742,40.07171,42.37066,45.59633,50.98613
CG10505,61.14641,67.32148,32.43807,36.92362,29.23235,30.32185,16.05124,21.7428,18.96695,20.94317,17.76686
CG9485,475.9298,275.3415,205.7218,241.9339,180.7351,163.1125,136.4215,176.8819,172.4174,224.3433,163.445
CG15666,1.717688,1.527524,1.890139,1.424582,2.220584,2.064542,1.144908,2.030322,3.827956,4.287992,4.265022
CG17974,1.468622,1.103822,0.902436,1.488789,1.170828,0.099767,0.845205,0.32984,0.31501,0.457392,0.528472
Acox57D-p,84.75781,83.29444,81.21648,77.49326,64.16482,61.48938,50.37429,56.5052,49.90564,54.16495,52.23873
Acox57D-d,57.15033,63.28275,69.22089,73.34925,46.38985,44.75414,33.96108,42.62407,34.84235,40.4892,31.50251
twz,2.371301,2.241552,2.783297,3.009681,2.800212,2.425668,2.92771,3.686014,5.587729,4.534803,2.267671
CG15674,2.884933,2.829471,2.590086,2.438988,1.598027,2.081349,1.537001,1.101203,1.503269,1.39397,2.084096
CG10082,101.6235,118.01415,110.0769,103.84554,114.08186,122.84615,106.29149,82.65358,68.30913,57.28744,73.44845
ND-B12,256.1731,135.4043,101.93024,121.555,95.48637,79.33597,55.70556,72.13524,74.90547,114.75444,64.36964
pirk,10.43729,14.18434,18.91567,13.81711,15.22662,31.09804,36.46885,39.47372,32.90042,23.34217,41.94279
lox2,6.876659,3.488277,1.735953,1.579032,1.427357,1.199564,0.990245,0.833693,1.046042,0.849402,0.704599
CG13492,839.6096,787.582,839.6881,800.3731,632.8147,534.5091,415.7758,565.7205,511.7894,623.928,603.6575
CG4363,320.8664,213.9399,258.6577,258.8467,225.0117,353.7405,259.3985,295.7958,300.0935,408.0491,395.1316
CG4377,129.21824,96.11306,85.82259,101.7513,92.57066,131.892,95.80872,107.91789,112.68519,144.1854,153.55475
CG4372,0.00E+00,-8.88E-16,9.87E-02,4.74E-02,2.53E-01,3.73E-01,3.69E-01,1.61E+00,2.37E+00,5.26E+00,5.56E+00
Vps35,118.29945,118.85635,123.0902,122.04165,120.8263,125.99425,120.2003,113.98525,101.64955,97.16429,113.03592
Swim,66.69443,41.84462,42.99325,37.21365,37.94578,41.36355,57.55361,45.72385,42.11546,62.28391,68.19598
CG3264,0.466452,0.496849,0.60025,3.027884,0.872142,0.452146,0.707676,1.825143,0.941039,1.202295,1.332354
wdp,191.749,160.3122,188.7399,156.2095,138.5953,187.0571,127.4181,121.9422,111.949,101.6042,109.993
babos,103.15737,72.42383,62.24748,61.602,57.01443,58.75889,48.04615,52.42912,43.9337,63.74923,51.68819
CG6044,19.1598,17.903835,13.928855,10.987915,14.69917,15.5329,12.434392,10.172486,7.655912,4.969842,7.830163
rad50,24.01372,28.33201,36.40626,40.09558,47.61843,58.70079,71.38388,61.93724,49.28364,49.99673,72.97176
CG4752,145.38415,110.88545,102.89232,124.0111,90.05739,65.16336,62.6268,87.96861,88.71283,96.7498,87.78263
CG4269,14.09664,23.89719,23.21785,44.55765,34.4318,13.83823,76.47678,63.68778,53.43183,52.95884,62.879
Cyp6d2,16.37223,10.78293,17.42065,27.60818,29.34125,29.52487,24.50048,24.11805,21.23317,32.22252,29.51488
CG4250,46.25541,31.23576,23.63461,31.93257,29.056,35.96944,32.16616,53.4173,57.08953,75.20423,57.67779
CG9825,2.045609,1.426927,1.146012,0.885992,0.731285,0.279151,0.479868,0.361006,0.784206,0.429824,0.220818
CG13532,2.22909,1.97141,2.730871,1.482721,2.297956,2.097469,1.578385,1.176514,1.612262,1.531812,1.081742
nahoda,93.22011,77.81506,86.75448,75.52688,70.97691,83.48318,69.85094,74.29441,57.72239,59.96547,53.34999
CG9896,132.99885,142.2015,154.54735,124.01455,114.11142,155.012,108.24022,81.86871,57.57755,44.31197,50.24827
levy,665.2237,463.4615,434.0201,314.8061,277.1147,360.6465,177.9509,219.2652,201.3101,258.4444,173.1111
Eglp2,49.76595,50.49144,51.01371,55.08828,39.08344,39.77701,29.96833,35.32543,33.90657,42.3957,32.02099
Eglp4,426.8104,298.0659,272.8424,270.6818,245.0109,250.9698,155.1079,184.7566,167.2336,199.4724,150.9563
mRpL43,16.76942,14.78856,14.952785,13.514275,11.050735,10.945581,9.572711,9.008309,11.362907,11.187986,12.231805
CG4797,27.85074,33.18666,33.77891,29.34133,20.86616,17.58252,11.25718,13.56368,10.37403,12.95767,11.83203
CG5549,12.373817,12.794385,9.348933,8.779719,8.631707,10.932115,8.610472,9.568584,6.944829,7.513857,6.433224
Orcokinin,30.87933,43.67458,46.44071,44.07433,38.80862,49.37164,28.52459,30.8304,25.03853,17.8028,22.96484
CG13563,0.784783,1.190694,0.993887,0.70694,0.764957,0.307362,0.548007,0.242834,0.757619,0.794266,0.545821
CG3209,145.6396,169.5965,178.09,169.4898,135.5355,143.8017,105.0903,113.6962,101.8755,108.6646,103.6043
cN-IIIB,24.71897,28.70049,29.20429,25.15849,22.43228,28.26348,19.7507,25.89642,22.05992,19.43622,22.78852
CG13575,0.977854,0.40045,0.349458,0.374873,0.473985,0.617082,0.818451,0.585012,1.379658,2.045923,1.602766
CG3376,29.60824,22.52985,26.23574,25.55476,24.76953,41.4757,35.86764,47.69698,53.22842,72.07384,59.72645
CG13578,1.468622,0.997896,0.447095,0.622765,0.906585,0.800496,0.494497,0.46684,0.603433,0.575023,0.228266
ATPsynF,717.7934,445.9626,332.8691,296.0448,230.9281,271.3019,157.9505,189.8787,189.3768,284.4215,173.9929
Adck,48.8189,70.84722,63.52235,74.56731,34.69682,17.72915,30.43811,26.15159,28.15272,25.74052,18.88094
CG4741,11.289889,16.97295,15.131712,18.520665,10.404036,7.218223,6.121247,6.727317,6.442372,4.905019,5.225136
ND-19,183.89115,105.79685,69.09027,76.88792,63.03896,48.58264,46.0522,49.10277,49.5281,70.22975,43.05161
Mmp1,63.98853,68.64685,88.54994,76.56942,87.71639,101.42495,106.1569,96.67714,80.18491,81.07321,93.2878
Tina-1,117.4993,142.6087,136.15359,142.34885,115.5176,108.0576,86.79143,90.18027,68.31566,58.54449,71.44986
CG2765,1785.1255,2147.562,2382.5695,1975.8325,1871.9925,2058.0995,1428.131,1249.9195,853.3498,651.7029,901.5913
CG3829,194.17325,146.40265,155.5554,145.5872,129.0622,137.8248,98.55209,115.10575,105.30192,114.0411,107.59534
Nplp1,49.20126,46.9263,45.21149,33.09105,43.73992,56.89574,42.04592,33.98724,26.6003,25.86039,28.09758
p130CAS,64.65832,90.95645,114.73327,99.14915,99.5663,124.56935,98.33764,95.87134,71.9762,73.53794,88.69268
CG13875,2.792804,3.850619,3.794709,4.904012,1.891313,1.855275,1.887709,2.750405,2.040255,2.687632,3.024409
mthl9,14.17628,13.90353,14.74823,18.51747,28.81563,23.6907,26.00783,25.71065,27.87231,34.79746,34.28556
mthl10,31.84537,28.26581,30.28036,35.08853,32.48858,31.8614,34.1763,39.64691,46.63992,57.23611,50.94523
CG1231,0.86732,1.378162,2.082319,1.288335,0.912757,1.036987,0.491993,0.659681,0.858632,1.216731,0.813782
Kah,16.64997,19.01993,24.698,23.02134,26.69429,48.83922,34.2345,32.10993,26.00887,36.19161,39.49298
CG13893,21.137595,34.43516,28.681505,30.968465,19.15373,15.470385,16.93916,15.02981,10.754178,9.103692,12.611215
CG3344,153.07306,130.3065,122.92527,103.83541,85.86989,75.61195,51.96762,51.3605,51.81282,67.46891,46.11908
CG13895,6.891383,9.586908,8.856628,7.177849,7.415908,10.360055,9.081577,8.76869,8.281942,7.9597,10.690704
Sf3b3,44.11756,50.37275,38.0353,39.44678,40.90564,35.8111,34.14704,40.66316,41.92947,37.97499,40.72642
CG13905,29.95892,38.36523,52.22643,55.86329,101.93766,126.6193,136.21601,192.0559,197.90745,269.74585,397.54925
CG12038,5.797862,3.422719,3.088576,3.425925,5.365497,3.260763,1.237298,2.894537,3.651174,4.334466,2.994615
CG13912,30.97524,28.09916,30.73791,34.92195,23.30084,25.50833,17.60631,23.22261,24.5879,32.68969,19.65031
Trh,5.473621,4.854974,5.448488,2.8752,4.821581,5.557467,5.041975,3.770448,4.880636,5.012405,3.910224
CG9119,393.2606,177.7984,176.4582,173.9727,151.0075,183.5926,111.3144,149.111,141.5435,229.6347,168.473
CG9194,4.579756,4.675902,3.638461,3.738024,3.274197,2.731358,2.291927,2.693278,1.900685,2.665838,2.27512
tfc,7.472051,7.506503,7.830931,6.595021,4.654768,3.684012,4.676637,5.483267,3.025144,3.924853,2.833385
CG9184,0.604983,0.510574,0.697886,0.153016,0.941028,0.625142,0.861086,0.622668,0.626029,0.438485,0.275409
Iml1,113.65274,99.76685,105.77045,107.46905,114.3051,119.3483,101.91236,120.55745,110.51087,149.9141,119.9843
CG12099,164.8617,170.4187,177.663,158.0304,156.1519,203.3393,145.5985,144.5981,110.2532,104.5218,130.495
CG12105,108.99325,68.9115,63.61571,40.76512,44.26102,43.77408,20.1043,15.98747,10.87514,10.53389,11.72531
Vta1,32.92939,38.65232,44.51463,42.77067,37.69543,47.10601,39.28735,41.57363,45.64433,44.93962,48.45023
CG7970,74.43919,93.45038,96.46407,82.48597,72.20477,81.80669,56.05392,64.65596,59.34915,53.59282,56.6927
CG12011,0.00E+00,4.34E-02,-2.78E-17,4.74E-02,4.74E-01,3.06E-02,2.80E-02,2.49E-01,2.96E-01,1.67E-01,9.43E-02
CG13931,0.221068,0.149361,0.346366,0.348837,0.182243,0.156875,0.26794,0.105834,0.0638,0.361555,0.13398
Gk2,191.2747,140.71755,137.14895,147.5461,119.0108,111.38385,80.66994,88.27904,81.13668,97.40288,78.11145
Cpr62Bb,24.7396,14.164145,7.693239,8.351339,11.51546,12.450835,14.184575,13.945505,16.154535,17.451215,21.28213
CNMa,6.676225,9.396369,12.114855,6.561152,3.816297,5.792885,1.666159,1.008992,1.709285,0.53721,0.600413
CG12024,36.13411,37.66476,49.68008,37.48472,36.42562,57.28021,33.48083,31.44646,30.21426,25.8683,28.90402
CG13937,24.72119,18.954695,15.24245,15.94543,15.192445,17.47212,12.2166,13.13456,9.976612,10.720075,9.189766
CG1139,23.62757,16.30398,21.08649,19.22331,20.6746,31.93806,21.81724,40.21713,39.04378,53.09854,57.28728
CG15879,10.866156,13.02981,10.943215,11.54184,9.451163,10.160515,7.586353,7.405826,9.015624,7.251027,8.812716
CG13806,5.998295,3.621975,5.099029,7.228487,7.513835,11.56708,8.021081,9.356335,11.71908,16.385546,16.452318
CG8993,106.3063,72.90712,64.63066,69.46351,53.87667,52.27068,35.25995,43.11635,43.69304,65.79578,40.15419
Cyp4d20,130.18424,92.67741,112.39617,114.09928,91.46001,90.75397,58.88157,71.40989,54.21607,59.93483,52.43494
pgant6,44.5568,57.74459,57.96076,52.57118,46.7772,46.49442,40.25592,40.20884,36.93178,31.41978,37.02495
spz5,5.615833,5.619705,5.034233,3.377052,3.411196,4.060572,2.377199,4.158701,2.897544,3.204631,2.788694
CPT2,89.77757,83.98893,92.4308,90.01056,76.42341,67.17217,52.38623,69.64561,60.27166,60.00469,56.2852
CG14964,126.35854,102.21377,95.5422,72.83051,78.72948,99.94129,62.22368,52.44199,37.67222,44.85337,50.58383
ZnT63C,145.6941,142.77535,123.19345,140.19815,109.472,110.37757,115.44095,110.12589,92.03838,90.69633,97.15051
PHGPx,305.7217,309.2594,355.1973,322.6529,327.3623,425.836,249.6663,290.3408,239.0534,241.4995,235.5976
CG12012,33.37812,38.19051,40.69857,39.03838,40.17866,44.14315,47.33737,53.06998,43.4858,49.84566,53.94568
CG12014,2.04929,1.315673,0.851041,2.042713,2.219813,2.653413,2.635517,4.543739,3.86517,4.747991,4.264929
CG10357,1.55E-01,4.34E-02,1.50E-01,2.78E-17,1.82E-01,6.52E-02,1.13E-01,3.36E-01,6.38E-02,3.15E-01,2.21E-01
Sc2,406.8658,440.6486,474.7595,384.7322,301.6,353.8655,182.8165,216.232,174.6252,149.8859,175.3081
CG14982,3.560633,3.045521,4.860462,1.894331,3.672354,3.959819,2.990841,4.270383,5.873505,6.25121,3.409002
CG11594,331.52435,183.92675,142.85925,170.17975,151.00705,108.77439,98.74147,129.52605,125.2085,201.48555,126.82765
CG1299,44.83832,47.23472,43.32872,53.47328,40.60133,38.85355,32.98382,39.48085,39.95159,40.57079,37.98534
Teh2,12.047351,12.424449,16.40157,6.89002,10.064187,13.418235,12.38628,6.748717,7.964285,8.05265,7.572103
CG1265,65.05115,41.65828,28.17153,29.94943,26.66833,20.67784,18.81474,18.59636,17.90368,24.39852,21.91516
VhaM9.7-a,4.649022,4.618741,3.248947,3.481196,5.103294,5.39892,3.63163,3.116615,2.965334,2.39565,3.262576
CG1311,42.36006,37.8511,34.99709,47.12902,38.20159,28.94663,36.55427,44.82893,40.07793,43.54742,45.37067
DOR,408.7864,365.3497,421.7179,269.5614,287.4269,413.5473,296.4226,187.2457,150.9877,141.8721,143.8064
CG13722,0.310968,0.313578,0.394669,0.105578,0.110271,0.337931,0.182669,0.354516,0.727043,0.794266,0.441635
CG11353,4.867861,5.338098,3.049551,4.376124,5.056782,3.086096,7.549976,8.070711,6.559382,8.544411,9.966122
CG13704,22.13909,20.8754,36.54145,21.67873,16.72853,34.59837,21.03775,19.90667,18.11764,18.83308,29.07806
CG10671,105.29206,104.60402,96.4218,98.22632,76.82152,85.06086,52.65174,56.76518,42.80928,40.9709,43.15588
CG10672,101.39848,68.2535,72.3127,64.67974,58.13175,54.62488,42.37606,47.57958,41.79776,61.08134,42.45637
Cyt-c1,970.927,754.9616,707.2269,503.022,504.7063,638.287,393.3775,376.6877,297.7389,326.3545,285.6656
CG10592,266.965,246.63725,272.35195,261.22125,195.1862,177.0066,100.56598,113.81695,85.86835,108.96403,75.07496
CG5150,251.91455,289.5087,335.0985,317.5709,244.00945,256.15715,134.7282,140.62575,101.73443,109.23835,98.38168
mthl2,7.522911,5.625033,2.74221,4.729594,3.095812,4.708223,4.323816,9.132269,6.342701,8.330196,7.716077
CG10576,168.745,200.0172,203.4117,216.2823,172.2714,154.9748,181.4873,197.4176,188.015,197.7482,171.6258
Ppat-Dpck,9.726234,9.102977,7.653182,8.287132,6.829337,6.079111,5.34332,6.235801,6.252315,6.407958,5.364113
CG13288,0.355918,0.313578,0.649583,0.506486,0.182243,0.252612,0.826821,1.804387,1.968475,1.903611,2.069199
CG10483,9.763043,7.701238,6.21927,6.022562,5.345438,5.52248,6.75742,5.539108,4.742409,3.705331,4.681674
CG10479,67.02516,81.41071,99.87512,81.4742,78.17018,117.64785,59.72272,57.07735,37.05412,31.39761,43.21491
CG10477,158.1887,166.8313,195.1386,177.4355,171.5957,229.9034,133.7165,133.3274,117.2655,94.8274,130.0248
CG6462,5.842812,3.828498,3.002279,4.379324,3.634054,3.238254,1.901087,1.175871,1.637505,2.934722,1.600315
Jon65Aiii,3886.7125,3770.837,3550.508,3178.547,2243.4725,2743.445,1258.6355,1198.6151,1075.5956,962.3154,703.9781
Jon65Aii,133.11189,92.17314,88.87065,56.44546,47.40461,62.84445,22.01587,27.70987,36.57684,13.33608,13.8968
Jon65Ai,435.14835,211.43155,170.20757,154.70235,84.55843,101.4977,42.17211,47.66016,69.98207,78.41071,42.27118
CG10472,2515.2638,1364.3615,1545.937,1335.5425,819.8615,803.6063,443.0235,530.0384,622.9187,1036.1211,493.4285
CG13295,31.49836,25.93771,19.32094,26.5417,21.93388,20.29853,19.41876,21.54546,21.01787,20.71126,22.85057
CG10469,9.824945,5.373944,5.884243,7.441077,6.87458,7.086215,4.222272,5.868948,5.304638,5.672741,6.396168
CG13299,0,0.64621,1.808996,5.059896,1.169285,0.187444,4.365669,1.538806,4.258596,0.561891,3.701945
SP1173,154.80835,135.88455,101.20186,93.13807,102.43521,97.61952,94.22204,98.80978,69.93743,76.03548,85.21038
CG8519,20.2261,19.41731,14.84867,8.241128,13.803112,17.28232,11.334623,8.140175,6.592606,5.235559,5.291987
CG10103,50.45918,61.55371,72.1491,71.37516,56.279,77.21299,70.73119,80.33499,73.50736,81.82323,99.68795
CG14820,41.36089,48.49339,52.02585,39.23629,27.68696,31.61046,20.82496,18.62753,14.50633,10.02742,13.14477
CG10075,18.313215,15.73543,13.55171,14.11994,12.685515,17.12476,9.529607,12.489145,9.079424,11.105283,10.787722
unc-13-4A,8.032084,6.437398,10.183481,7.72714,9.033719,8.981105,9.97818,6.405896,11.158267,9.655617,8.897009
Rint1,31.13508,32.39594,34.23161,36.32082,26.67863,25.47266,28.50988,28.67272,27.44562,28.4221,27.3562
CG8596,43.60471,32.89214,30.72568,32.96231,26.19975,23.70703,23.54356,27.00861,28.90769,34.15705,33.22881
CG8562,278.9056,185.16655,153.02965,143.4331,100.3195,104.89839,52.18894,55.59965,79.17982,78.96891,43.90855
CG8560,297.3747,216.37085,149.08531,150.7165,98.71787,95.39942,43.99231,36.76297,49.92943,39.14571,24.72676
Cyp316a1,1.341135,1.797666,1.097709,1.351108,1.016085,1.637263,1.667412,1.593361,1.840875,2.610702,2.751545
PGRP-SD,40.36552,18.91126,10.32751,19.27571,17.63357,20.65906,33.95685,51.15572,61.58333,105.84607,75.51442
CG7409,713.39565,354.12425,126.7437,84.06047,76.67934,69.76381,50.16135,45.53422,46.50568,41.22451,45.98117
CG8281,10.079921,12.08181,12.719225,13.356625,10.83559,13.497855,10.556696,10.510747,9.258854,10.80725,9.782821
CG7194,6.979054,9.346475,10.2658,8.351339,7.672436,6.968955,12.59907,9.676408,7.364842,7.455834,9.132629
Cpr66Cb,0.04495,0.226706,0.803769,1.228761,0.5858,0.061138,0.97812,1.357018,1.087246,0.936578,0.228266
Pex2,29.51166,29.32231,28.79431,26.82776,23.85242,25.25739,18.26884,20.01899,14.84662,13.31736,14.94083
Jon66Ci,9.527251,13.754495,19.541835,13.488245,13.01402,14.64807,6.389187,5.312531,6.535408,4.407205,4.493381
CG6983,51.30131,41.00109,27.67098,30.35573,36.0197,30.30273,39.62976,35.80391,26.80908,25.04982,33.16611
ZC3H3,18.05747,12.31158,13.0142,13.05059,12.89526,12.77097,12.17435,13.12608,12.10326,11.90634,12.06039
GstO3,153.9703,167.377,141.5775,143.61755,103.5158,77.46998,73.24734,73.04874,65.57618,84.4209,68.82013
GstO2,132.3867,152.04285,139.2108,138.5551,104.64419,118.8992,87.39834,95.13505,82.65579,78.43075,91.08011
Zasp66,933.6011,857.7015,860.4385,477.0053,549.0244,795.0078,483.1157,376.264,249.4982,254.9981,278.0976
CG13305,0.04495,0.158888,0.296001,0,0.396614,0.260672,0.098649,0.230496,0.228613,1.183389,0.597961
CG13311,5.325499,6.290297,6.023997,6.343929,5.255723,7.855455,6.91169,9.643316,11.567578,13.09579,12.968465
CG5644,5.308546,4.356995,3.535671,2.538499,3.20917,2.708849,2.042372,2.864015,3.17933,2.514864,3.900231
PGRP-LC,67.15052,57.2802,67.99712,70.22339,69.23389,66.51676,75.2987,80.98548,62.81832,65.04345,74.98928
PGRP-LF,7.8766,6.382498,5.665261,7.113643,8.953536,8.099321,11.654748,12.70075,11.8321,12.25319,13.26122
UGP,1138.5155,716.5463,538.3991,554.7644,524.5178,466.9251,372.5566,458.9637,411.7486,506.3173,415.2928
CG4452,54.21221,44.32305,44.73465,42.65725,43.66569,54.37304,38.75866,37.47142,31.04097,28.73159,32.89635
CG4461,523.12955,322.93545,227.38375,186.1972,169.08855,218.2769,127.57535,125.8744,85.24646,88.49059,65.38786
CG3448,3.922461,4.124959,5.823571,5.971924,8.731945,15.382325,13.039666,13.964975,10.413925,10.414398,14.20135
CG3434,12.73052,14.26394,10.23812,13.00459,12.38788,11.15917,10.0471,12.15539,13.94014,13.00862,12.10509
path,555.8775,578.2269,536.1153,557.9076,532.5003,511.3707,500.1877,498.3721,447.6663,478.8725,479.9608
CG18180,1137.7477,397.5437,351.0319,189.6179,172.3969,252.9477,107.4239,106.5281,124.5025,182.8852,156.2523
CG6767,230.9803,167.517,242.7268,121.868,157.4934,229.8611,198.0368,169.8375,191.2728,313.6137,313.6524
CG6749,13.653825,9.82201,8.163896,7.330865,8.525566,7.450684,8.454088,8.870606,12.28269,12.983935,11.11018
CG8177,115.0681,118.45915,118.85677,97.65542,77.37954,102.09988,105.49377,87.69269,78.428,75.96097,75.79269
Zasp67,12.359095,8.483891,3.819302,1.837625,0.656228,1.089379,0.295947,1.712176,1.064649,1.418651,1.113988
CG14160,32.92572,28.6971,24.11057,27.65882,23.1299,24.48785,22.1257,22.63432,17.8558,16.59473,21.71405
CG6628,0.490768,1.886799,0.349458,2.084084,2.002356,0.395039,1.80408,2.267951,7.480509,3.188612,2.580415
CG6409,857.6159,900.5449,944.3656,1037.6783,1000.4194,932.8509,1031.2422,1089.1995,938.3914,1126.1455,1021.447
CG14142,0.719199,3.439835,1.704144,3.539336,1.669998,1.091737,2.025239,1.624527,2.272857,1.287887,1.372048
GlcAT-P,48.92419,55.61897,58.20817,52.27266,54.83667,67.81498,60.62745,51.5207,40.04735,43.95834,46.15221
Muc68Ca,4.414681,3.90891,7.040415,5.136569,4.066653,6.294079,5.806915,6.385139,7.884526,7.834991,6.872501
Sugb,41.88112,39.11155,44.02719,40.40129,35.5445,40.22178,28.38949,29.95115,24.45639,22.43027,24.64163
CG14131,27.18976,32.13079,36.24177,34.17363,26.77321,33.81713,27.60202,29.33176,21.68511,19.40707,23.40393
CG10361,40.68151,21.10938,19.08855,16.46902,14.80278,15.31253,10.68038,16.62253,19.4282,26.42871,17.21377
CG14130,10.191906,10.234245,13.55274,11.14843,9.043747,13.69906,8.866287,9.203077,8.638155,7.069598,9.934153
CG5883,3.680759,2.573054,3.429788,1.418514,1.343813,0.977521,1.649027,0.677866,0.974263,1.903611,1.86573
CG7252,0.646252,0.988369,2.690815,2.105487,1.124813,2.529465,2.656405,1.728432,3.983448,5.262103,17.302043
CG6938,2.90E-01,4.48E-01,9.40E-01,4.44E-16,2.17E-01,1.13E+00,9.63E-01,1.27E+00,2.08E+00,3.47E+00,2.04E+00
CrzR,61.48616,53.99683,61.74958,53.42397,49.11109,52.42391,39.10601,33.51783,24.1972,26.00121,26.98661
Smyd4-2,4.396276,4.424813,3.384578,3.078522,2.469398,3.810318,4.039995,4.848905,4.41543,4.733555,5.192798
CG10663,13.835075,8.629057,9.04056,6.112805,8.174693,9.364054,8.189512,5.626757,6.572657,4.959876,6.592002
CG10638,30.28393,28.88489,36.6943,40.86243,43.64077,56.17634,55.34868,63.96827,62.45021,57.62226,76.69585
CG10654,7.343111,5.172751,5.888367,4.732794,5.337724,4.646099,3.644147,4.181447,3.966183,3.089887,3.103798
CG10960,700.5033,560.9858,508.9746,509.6064,471.1082,391.2154,389.6522,414.7375,363.5347,430.4534,345.7066
Wbp2,141.8982,177.1742,197.2377,183.1935,174.9752,243.6139,205.5781,235.9303,191.7579,220.6322,238.056
Ent3,8.278919,8.010618,7.557462,5.346291,8.34922,9.403371,8.252253,7.3149,4.968375,6.272445,6.815365
CG14120,268.2981,253.7338,330.0057,255.0672,224.9217,232.1046,147.5405,173.1994,153.7894,175.4173,152.1722
CG12520,1.067754,0.549812,0.799645,0.902761,0.765728,0.413517,1.099768,1.612189,1.851502,2.468389,3.002064
MICAL-like,38.75661,47.66972,56.6024,47.70435,45.2668,66.29639,62.34157,53.01466,47.34969,47.6484,56.67178
mRpL20,20.812,18.04706,15.60856,18.63121,16.39231,13.27993,11.45079,12.85927,12.3664,14.03712,11.73303
CG10713,3.0905,2.038098,4.55209,2.539932,2.143984,3.885218,1.741417,2.328354,1.660102,2.449483,2.165937
CG10154,0.0899,0.173744,0.246668,0.237191,0.143943,0.613052,0.126656,0.255172,0.50242,0.405143,0.394492
CG8745,207.7311,166.6915,188.3059,187.0499,170.5285,216.7226,119.4685,118.4906,109.0488,106.4027,114.0515
CG13738,1.050801,0.911024,1.146012,0.680904,0.362942,0.802167,0.609027,0.236344,0.333616,0.512529,0.325004
CG8100,0.335284,0.183271,0.35152,0.153016,0.619471,0.222043,0.805073,1.188852,0.832046,1.071532,1.756547
Sox21a,0.490768,2.327294,3.076206,1.282267,3.841482,4.445192,6.411795,4.167825,3.695024,5.893567,5.053821
CG7906,0.110534,0.086872,0.098667,0.058139,0.035986,0.061138,0.028007,0.492158,0.881229,1.190747,0.982552
CG3868,186.2481,216.6489,252.0503,221.6798,168.8239,258.2774,125.0611,144.0916,125.045,113.2495,135.4002
CG4914,0.895317,1.103822,2.871656,1.387845,0.872914,2.787779,2.793935,1.126521,1.896695,1.835343,2.312362
mop,99.64047,116.69745,134.3483,132.94265,126.923,155.56145,148.9357,144.70195,120.7614,119.62883,144.38145
bmm,118.0392,117.2883,138.0137,120.3389,103.1844,157.0503,117.3105,127.8451,118.9656,160.4018,195.1758
CG17839,437.4088,353.5297,375.022,319.0815,291.7336,368.4746,233.1653,238.0446,190.2002,224.3143,195.4527
CG5114,19.12599,20.11148,21.53992,21.22928,13.13278,15.53723,15.50831,17.61269,17.44642,18.28385,16.42724
Zip71B,40.47061,53.32672,43.82514,53.29313,65.68587,76.37147,73.46137,71.86574,52.78328,43.34671,70.35267
